date,product,category,region,sales_amount,quantity,profit,year,month,month_name,year_month,profit_margin
2023-05-21,Chair,Furniture,East,819.09,2,172.39,2023,5,May,2023-05,21.05
2023-11-03,Dress,Clothing,Central,623.01,7,248.38,2023,11,Nov,2023-11,39.87
2023-02-15,Desk,Furniture,East,921.76,3,348.46,2023,2,Feb,2023-02,37.8
2021-08-23,Coffee,Groceries,North,74.63,3,5.54,2021,8,Aug,2021-08,7.42
2023-05-18,Jacket,Clothing,North,449.63,3,233.54,2023,5,May,2023-05,51.94
2023-05-08,Headphones,Electronics,West,437.52,1,80.0,2023,5,May,2023-05,18.28
2021-06-24,Smartphone,Electronics,Central,435.1,1,50.12,2021,6,Jun,2021-06,11.52
2021-02-02,Shorts,Clothing,West,395.86,3,205.77,2021,2,Feb,2021-02,51.98
2021-11-03,Tablet,Electronics,North,1857.83,2,349.15,2021,11,Nov,2021-11,18.79
2022-05-04,Dumbbell Set,Sports,South,402.74,2,177.83,2022,5,May,2022-05,44.16
2022-01-28,Bicycle,Sports,South,526.34,2,207.97,2022,1,Jan,2022-01,39.51
2021-12-28,Smartphone,Electronics,North,7097.5,6,861.8,2021,12,Dec,2021-12,12.14
2022-07-18,Chair,Furniture,North,2307.2,4,653.23,2022,7,Jul,2022-07,28.31
2022-02-26,Milk,Groceries,Central,142.62,5,13.67,2022,2,Feb,2022-02,9.58
2021-01-03,Bicycle,Sports,Central,205.45,6,90.46,2021,1,Jan,2021-01,44.03
2022-07-14,Milk,Groceries,North,22.06,3,1.13,2022,7,Jul,2022-07,5.12
2022-09-12,Coffee,Groceries,East,79.07,7,5.79,2022,9,Sep,2022-09,7.32
2023-11-29,Tablet,Electronics,West,1738.75,2,140.99,2023,11,Nov,2023-11,8.11
2021-06-20,Dumbbell Set,Sports,West,250.46,3,82.79,2021,6,Jun,2021-06,33.06
2021-01-10,Chair,Furniture,East,2302.47,3,502.27,2021,1,Jan,2021-01,21.81
2022-12-19,Smartphone,Electronics,Central,1655.81,4,314.92,2022,12,Dec,2022-12,19.02
2021-11-11,Bread,Groceries,North,30.53,4,3.72,2021,11,Nov,2021-11,12.18
2023-04-04,Coffee,Groceries,East,20.93,2,2.94,2023,4,Apr,2023-04,14.05
2021-06-03,Tennis Racket,Sports,West,995.75,3,307.83,2021,6,Jun,2021-06,30.91
2021-04-22,Wardrobe,Furniture,North,1027.01,3,375.22,2021,4,Apr,2021-04,36.54
2021-07-08,Desk,Furniture,Central,2540.83,4,724.25,2021,7,Jul,2021-07,28.5
2022-08-04,Yoga Mat,Sports,North,242.32,1,95.63,2022,8,Aug,2022-08,39.46
2022-11-11,Tennis Racket,Sports,West,103.71,1,41.06,2022,11,Nov,2022-11,39.59
2023-04-24,Cereal,Groceries,West,67.54,3,8.19,2023,4,Apr,2023-04,12.13
2021-07-25,Monitor,Electronics,East,4498.02,3,440.59,2021,7,Jul,2021-07,9.8
2021-09-29,Cereal,Groceries,South,86.28,4,6.6,2021,9,Sep,2021-09,7.65
2022-03-12,Tablet,Electronics,Central,3448.53,4,341.69,2022,3,Mar,2022-03,9.91
2023-10-22,Shorts,Clothing,Central,521.16,3,200.07,2023,10,Oct,2023-10,38.39
2021-09-02,Bread,Groceries,North,88.34,4,11.36,2021,9,Sep,2021-09,12.86
2022-01-04,Rice,Groceries,West,13.82,3,1.46,2022,1,Jan,2022-01,10.56
2023-07-14,Juice,Groceries,North,49.48,3,3.06,2023,7,Jul,2023-07,6.18
2022-10-21,Bookshelf,Furniture,East,1406.03,2,526.25,2022,10,Oct,2022-10,37.43
2023-06-02,Smartwatch,Electronics,East,3850.46,3,394.4,2023,6,Jun,2023-06,10.24
2023-11-02,Running Shoes,Sports,Central,603.56,4,245.5,2023,11,Nov,2023-11,40.68
2021-02-19,Tablet,Electronics,Central,154.56,1,30.58,2021,2,Feb,2021-02,19.79
2022-01-26,Juice,Groceries,Central,3.94,1,0.37,2022,1,Jan,2022-01,9.39
2022-07-23,Sweater,Clothing,Central,586.95,3,203.94,2022,7,Jul,2022-07,34.75
2022-03-01,Tablet,Electronics,North,626.54,1,86.44,2022,3,Mar,2022-03,13.8
2021-07-27,Shoes,Clothing,South,282.12,2,149.91,2021,7,Jul,2021-07,53.14
2021-01-20,Bread,Groceries,West,55.12,3,8.08,2021,1,Jan,2021-01,14.66
2021-03-14,Monitor,Electronics,North,812.35,1,81.96,2021,3,Mar,2021-03,10.09
2022-08-18,T-Shirt,Clothing,South,252.66,2,124.58,2022,8,Aug,2022-08,49.31
2023-05-18,Sweater,Clothing,North,97.96,5,47.16,2023,5,May,2023-05,48.14
2021-02-15,Sweater,Clothing,North,313.88,3,157.5,2021,2,Feb,2021-02,50.18
2022-01-02,Lamp,Furniture,East,600.88,1,191.01,2022,1,Jan,2022-01,31.79
2021-02-12,Laptop,Electronics,South,2132.52,2,183.4,2021,2,Feb,2021-02,8.6
2023-12-07,Laptop,Electronics,Central,809.3,5,100.89,2023,12,Dec,2023-12,12.47
2022-10-01,Olive Oil,Groceries,East,27.65,3,4.11,2022,10,Oct,2022-10,14.86
2022-11-22,T-Shirt,Clothing,North,245.91,5,122.18,2022,11,Nov,2022-11,49.68
2023-02-09,Dumbbell Set,Sports,East,781.84,3,318.05,2023,2,Feb,2023-02,40.68
2021-03-04,Milk,Groceries,North,20.5,3,1.46,2021,3,Mar,2021-03,7.12
2023-04-03,Juice,Groceries,South,25.71,2,3.31,2023,4,Apr,2023-04,12.87
2023-05-10,Dumbbell Set,Sports,East,436.46000000000004,2,204.92,2023,5,May,2023-05,46.95
2021-10-10,Shorts,Clothing,North,466.85,6,181.42,2021,10,Oct,2021-10,38.86
2021-11-10,Laptop,Electronics,Central,4080.48,3,715.46,2021,11,Nov,2021-11,17.53
2021-03-28,Headphones,Electronics,East,651.05,1,75.2,2021,3,Mar,2021-03,11.55
2022-10-15,Bed Frame,Furniture,Central,199.0,1,68.41,2022,10,Oct,2022-10,34.38
2022-10-08,Desk,Furniture,North,985.7,3,322.25,2022,10,Oct,2022-10,32.69
2021-04-25,Desk,Furniture,North,232.56,1,57.85,2021,4,Apr,2021-04,24.88
2021-05-27,Bookshelf,Furniture,Central,1893.05,5,502.62,2021,5,May,2021-05,26.55
2021-05-21,Smartphone,Electronics,Central,1644.26,2,198.08,2021,5,May,2021-05,12.05
2022-10-02,T-Shirt,Clothing,Central,253.36,3,77.16,2022,10,Oct,2022-10,30.45
2022-06-13,Bread,Groceries,East,59.01,4,7.22,2022,6,Jun,2022-06,12.24
2022-09-24,Smartwatch,Electronics,North,1317.55,1,150.54,2022,9,Sep,2022-09,11.43
2022-12-19,Running Shoes,Sports,East,1376.66,4,592.45,2022,12,Dec,2022-12,43.04
2022-07-14,Sweater,Clothing,West,311.69,7,166.95,2022,7,Jul,2022-07,53.56
2021-11-19,Rice,Groceries,East,42.98,2,3.65,2021,11,Nov,2021-11,8.49
2021-04-06,Juice,Groceries,East,75.33,3,4.55,2021,4,Apr,2021-04,6.04
2023-12-08,Headphones,Electronics,North,6274.69,7,629.89,2023,12,Dec,2023-12,10.04
2023-06-14,Wardrobe,Furniture,Central,777.0,4,239.57,2023,6,Jun,2023-06,30.83
2023-07-27,Desk,Furniture,Central,1191.61,2,295.88,2023,7,Jul,2023-07,24.83
2023-08-13,Sweater,Clothing,West,442.88,3,182.01,2023,8,Aug,2023-08,41.1
2023-03-02,Sweater,Clothing,North,246.68,4,90.62,2023,3,Mar,2023-03,36.74
2021-06-05,Dumbbell Set,Sports,Central,534.13,2,221.31,2021,6,Jun,2021-06,41.43
2023-06-06,Desk,Furniture,Central,618.44,1,181.08,2023,6,Jun,2023-06,29.28
2022-06-18,Tennis Racket,Sports,East,1329.46,4,469.09,2022,6,Jun,2022-06,35.28
2022-03-31,Dumbbell Set,Sports,South,2423.85,8,831.78,2022,3,Mar,2022-03,34.32
2021-12-17,Tennis Racket,Sports,North,1155.14,3,307.32,2021,12,Dec,2021-12,26.6
2022-05-16,Juice,Groceries,South,21.48,1,2.17,2022,5,May,2022-05,10.1
2022-05-30,Tennis Racket,Sports,Central,1204.85,5,356.36,2022,5,May,2022-05,29.58
2021-07-30,Juice,Groceries,South,65.49,6,7.16,2021,7,Jul,2021-07,10.93
2021-10-15,Coffee,Groceries,South,46.04,4,5.27,2021,10,Oct,2021-10,11.45
2023-05-07,Monitor,Electronics,South,2562.89,3,218.05,2023,5,May,2023-05,8.51
2023-08-01,Smartwatch,Electronics,South,622.08,8,61.24,2023,8,Aug,2023-08,9.84
2023-03-16,Monitor,Electronics,South,4157.69,3,348.45,2023,3,Mar,2023-03,8.38
2021-10-23,Sweater,Clothing,North,751.81,6,364.14,2021,10,Oct,2021-10,48.44
2021-03-29,Tablet,Electronics,East,467.69,5,56.23,2021,3,Mar,2021-03,12.02
2023-08-03,Smartphone,Electronics,Central,173.4,1,18.26,2023,8,Aug,2023-08,10.53
2023-02-02,Desk,Furniture,South,401.61,3,89.51,2023,2,Feb,2023-02,22.29
2021-08-24,Juice,Groceries,Central,7.74,1,0.66,2021,8,Aug,2021-08,8.53
2022-09-29,Bicycle,Sports,Central,321.98,4,86.84,2022,9,Sep,2022-09,26.97
2021-01-31,Olive Oil,Groceries,Central,29.75,2,1.5,2021,1,Jan,2021-01,5.04
2023-12-25,T-Shirt,Clothing,South,317.82,5,111.18,2023,12,Dec,2023-12,34.98
2023-04-11,Yoga Mat,Sports,North,377.06,1,133.69,2023,4,Apr,2023-04,35.46
2023-04-25,Webcam,Electronics,West,3002.45,4,403.77,2023,4,Apr,2023-04,13.45
2021-12-11,Tennis Racket,Sports,North,2968.87,9,1249.72,2021,12,Dec,2021-12,42.09
2021-02-22,Olive Oil,Groceries,East,25.21,4,1.62,2021,2,Feb,2021-02,6.43
2023-06-25,Rice,Groceries,West,68.59,4,4.93,2023,6,Jun,2023-06,7.19
2023-02-01,Bed Frame,Furniture,West,321.88,4,93.88,2023,2,Feb,2023-02,29.17
2023-06-30,Yoga Mat,Sports,South,637.67,6,257.94,2023,6,Jun,2023-06,40.45
2023-06-06,Sweater,Clothing,South,644.73,6,200.75,2023,6,Jun,2023-06,31.14
2023-04-29,Olive Oil,Groceries,North,29.16,2,2.27,2023,4,Apr,2023-04,7.78
2021-11-04,Monitor,Electronics,North,4816.84,4,914.22,2021,11,Nov,2021-11,18.98
2023-06-23,Juice,Groceries,West,36.04,3,4.59,2023,6,Jun,2023-06,12.74
2022-02-20,Dress,Clothing,Central,235.0,2,71.63,2022,2,Feb,2022-02,30.48
2021-07-11,Juice,Groceries,North,18.4,2,1.46,2021,7,Jul,2021-07,7.93
2021-04-14,Cereal,Groceries,West,36.64,2,4.1,2021,4,Apr,2021-04,11.19
2021-10-20,Olive Oil,Groceries,West,55.81,5,5.22,2021,10,Oct,2021-10,9.35
2021-03-24,Shoes,Clothing,East,74.06,2,40.58,2021,3,Mar,2021-03,54.79
2022-09-01,Desk,Furniture,West,222.91,1,76.24,2022,9,Sep,2022-09,34.2
2022-04-17,Yoga Mat,Sports,South,87.92,1,23.04,2022,4,Apr,2022-04,26.21
2023-07-05,Jacket,Clothing,East,197.73,3,102.08,2023,7,Jul,2023-07,51.63
2021-06-11,Shoes,Clothing,West,548.23,3,189.77,2021,6,Jun,2021-06,34.62
2021-05-29,Headphones,Electronics,North,2485.23,2,402.26,2021,5,May,2021-05,16.19
2021-09-07,Bed Frame,Furniture,North,595.12,3,206.27,2021,9,Sep,2021-09,34.66
2021-04-01,Dress,Clothing,West,879.37,5,319.64,2021,4,Apr,2021-04,36.35
2021-07-11,Dumbbell Set,Sports,Central,44.13,1,16.2,2021,7,Jul,2021-07,36.71
2022-08-08,Milk,Groceries,North,127.75,6,9.53,2022,8,Aug,2022-08,7.46
2023-01-02,Sweater,Clothing,North,32.08,2,10.55,2023,1,Jan,2023-01,32.89
2023-05-07,Chair,Furniture,Central,1044.12,2,380.8,2023,5,May,2023-05,36.47
2021-01-22,Coffee,Groceries,North,10.52,1,1.02,2021,1,Jan,2021-01,9.7
2022-08-13,Running Shoes,Sports,Central,710.83,3,180.09,2022,8,Aug,2022-08,25.34
2023-09-09,T-Shirt,Clothing,North,372.96,3,169.63,2023,9,Sep,2023-09,45.48
2023-02-24,Monitor,Electronics,Central,749.55,2,63.93,2023,2,Feb,2023-02,8.53
2022-02-23,Tablet,Electronics,East,771.29,2,91.29,2022,2,Feb,2022-02,11.84
2022-01-16,Webcam,Electronics,East,4335.84,3,491.56,2022,1,Jan,2022-01,11.34
2022-04-08,Bookshelf,Furniture,West,733.22,1,222.65,2022,4,Apr,2022-04,30.37
2023-02-10,Cereal,Groceries,North,10.08,1,0.97,2023,2,Feb,2023-02,9.62
2021-04-13,Dress,Clothing,North,64.28,1,19.98,2021,4,Apr,2021-04,31.08
2023-01-03,Desk,Furniture,East,723.39,1,281.13,2023,1,Jan,2023-01,38.86
2022-05-09,Sofa,Furniture,Central,2216.53,3,580.05,2022,5,May,2022-05,26.17
2023-10-27,Cereal,Groceries,East,75.08,3,5.34,2023,10,Oct,2023-10,7.11
2022-02-20,Juice,Groceries,North,37.82,3,4.17,2022,2,Feb,2022-02,11.03
2022-08-22,Smartphone,Electronics,North,491.51,1,91.64,2022,8,Aug,2022-08,18.64
2023-12-29,Bed Frame,Furniture,North,781.45,4,217.73,2023,12,Dec,2023-12,27.86
2022-01-10,Laptop,Electronics,East,923.55,1,76.51,2022,1,Jan,2022-01,8.28
2022-02-09,Yoga Mat,Sports,South,371.69,1,95.85,2022,2,Feb,2022-02,25.79
2021-08-29,Milk,Groceries,East,1.83,1,0.24,2021,8,Aug,2021-08,13.11
2022-03-07,Shoes,Clothing,West,342.24,4,180.04,2022,3,Mar,2022-03,52.61
2022-07-29,Sofa,Furniture,Central,1358.6,2,493.8,2022,7,Jul,2022-07,36.35
2021-03-31,Sofa,Furniture,Central,1062.1,2,353.21,2021,3,Mar,2021-03,33.26
2023-03-08,Cereal,Groceries,West,42.24,2,3.36,2023,3,Mar,2023-03,7.95
2023-10-09,Bicycle,Sports,North,354.74,3,91.14,2023,10,Oct,2023-10,25.69
2021-02-14,Cereal,Groceries,South,26.44,4,1.93,2021,2,Feb,2021-02,7.3
2022-08-05,Bed Frame,Furniture,North,363.19,2,120.32,2022,8,Aug,2022-08,33.13
2021-10-05,Shoes,Clothing,Central,198.05,1,81.42,2021,10,Oct,2021-10,41.11
2021-05-15,Bookshelf,Furniture,South,2606.2,4,844.09,2021,5,May,2021-05,32.39
2021-05-10,Shoes,Clothing,North,105.14,1,42.83,2021,5,May,2021-05,40.74
2021-05-09,Cereal,Groceries,Central,23.61,1,3.11,2021,5,May,2021-05,13.17
2022-08-30,Laptop,Electronics,East,4465.04,3,820.98,2022,8,Aug,2022-08,18.39
2022-06-15,Jacket,Clothing,South,690.15,5,306.32,2022,6,Jun,2022-06,44.38
2021-01-30,Wardrobe,Furniture,West,1266.76,2,411.78,2021,1,Jan,2021-01,32.51
2022-07-08,Tennis Racket,Sports,North,342.04,1,108.86,2022,7,Jul,2022-07,31.83
2021-01-12,Headphones,Electronics,South,69.84,1,7.75,2021,1,Jan,2021-01,11.1
2023-02-27,Desk,Furniture,North,2257.8,4,815.51,2023,2,Feb,2023-02,36.12
2022-09-05,Sofa,Furniture,Central,293.32,3,105.61,2022,9,Sep,2022-09,36.01
2021-11-10,Wardrobe,Furniture,West,6350.77,8,2230.81,2021,11,Nov,2021-11,35.13
2022-11-30,Bicycle,Sports,Central,258.98,1,102.49,2022,11,Nov,2022-11,39.57
2023-07-01,Smartwatch,Electronics,Central,546.96,1,98.33,2023,7,Jul,2023-07,17.98
2022-05-10,Desk,Furniture,Central,463.42,3,92.69,2022,5,May,2022-05,20.0
2023-02-24,Bookshelf,Furniture,Central,1538.99,2,476.74,2023,2,Feb,2023-02,30.98
2023-04-17,Bookshelf,Furniture,North,360.73,1,77.99,2023,4,Apr,2023-04,21.62
2022-07-20,Coffee,Groceries,South,11.63,4,1.15,2022,7,Jul,2022-07,9.89
2023-05-02,Running Shoes,Sports,North,516.95,2,201.67,2023,5,May,2023-05,39.01
2021-08-31,Juice,Groceries,East,18.96,1,1.49,2021,8,Aug,2021-08,7.86
2021-02-21,Tennis Racket,Sports,East,90.55,1,24.59,2021,2,Feb,2021-02,27.16
2023-11-16,Coffee,Groceries,West,93.5,4,5.12,2023,11,Nov,2023-11,5.48
2023-12-02,Rice,Groceries,South,108.12,7,9.35,2023,12,Dec,2023-12,8.65
2021-09-24,Bicycle,Sports,North,2277.33,8,1009.56,2021,9,Sep,2021-09,44.33
2021-09-17,Bread,Groceries,South,25.91,2,2.81,2021,9,Sep,2021-09,10.85
2022-01-02,Smartphone,Electronics,North,279.91,2,44.5,2022,1,Jan,2022-01,15.9
2021-09-30,Juice,Groceries,West,25.24,2,2.24,2021,9,Sep,2021-09,8.87
2022-07-30,Desk,Furniture,North,3028.65,4,958.11,2022,7,Jul,2022-07,31.63
2023-01-12,Olive Oil,Groceries,North,4.68,1,0.58,2023,1,Jan,2023-01,12.39
2022-03-03,Shoes,Clothing,North,17.97,1,5.91,2022,3,Mar,2022-03,32.89
2023-07-09,Olive Oil,Groceries,South,49.11,3,6.77,2023,7,Jul,2023-07,13.79
2022-07-13,Rice,Groceries,West,56.45,3,3.96,2022,7,Jul,2022-07,7.02
2023-12-26,Sofa,Furniture,West,3220.49,5,1109.18,2023,12,Dec,2023-12,34.44
2022-08-21,Coffee,Groceries,South,89.19,5,13.22,2022,8,Aug,2022-08,14.82
2022-02-09,Bed Frame,Furniture,Central,281.84,1,92.67,2022,2,Feb,2022-02,32.88
2021-06-21,Jacket,Clothing,East,389.09,4,136.12,2021,6,Jun,2021-06,34.98
2023-05-31,Dress,Clothing,South,1001.56,6,355.68,2023,5,May,2023-05,35.51
2022-03-09,Smartphone,Electronics,Central,6192.17,5,960.03,2022,3,Mar,2022-03,15.5
2021-05-03,Rice,Groceries,South,6.87,1,0.62,2021,5,May,2021-05,9.02
2022-08-12,Running Shoes,Sports,East,487.12,3,128.71,2022,8,Aug,2022-08,26.42
2023-11-06,Running Shoes,Sports,North,459.56,2,118.94,2023,11,Nov,2023-11,25.88
2021-04-23,Bicycle,Sports,North,853.2,6,329.43,2021,4,Apr,2021-04,38.61
2022-02-24,Webcam,Electronics,East,1051.55,1,201.23,2022,2,Feb,2022-02,19.14
2022-10-20,Olive Oil,Groceries,North,10.43,4,0.54,2022,10,Oct,2022-10,5.18
2023-09-21,Milk,Groceries,Central,7.87,1,1.02,2023,9,Sep,2023-09,12.96
2023-12-26,Shorts,Clothing,Central,300.8,3,149.08,2023,12,Dec,2023-12,49.56
2021-02-04,Dumbbell Set,Sports,Central,304.48,3,124.79,2021,2,Feb,2021-02,40.98
2021-03-17,Sofa,Furniture,West,1489.26,3,503.98,2021,3,Mar,2021-03,33.84
2021-05-07,Juice,Groceries,Central,18.94,1,2.15,2021,5,May,2021-05,11.35
2022-02-23,Lamp,Furniture,West,1211.45,2,341.41,2022,2,Feb,2022-02,28.18
2022-10-25,Cereal,Groceries,East,85.28,4,5.96,2022,10,Oct,2022-10,6.99
2023-03-24,Desk,Furniture,East,1351.6,2,459.37,2023,3,Mar,2023-03,33.99
2022-10-11,Tennis Racket,Sports,North,964.66,3,291.58,2022,10,Oct,2022-10,30.23
2022-09-21,Chair,Furniture,West,449.87,1,134.62,2022,9,Sep,2022-09,29.92
2021-09-06,Tennis Racket,Sports,East,720.48,3,270.28,2021,9,Sep,2021-09,37.51
2023-06-12,Running Shoes,Sports,North,90.57,1,38.25,2023,6,Jun,2023-06,42.23
2022-05-06,T-Shirt,Clothing,South,387.37,3,147.92,2022,5,May,2022-05,38.19
2022-04-26,Shoes,Clothing,South,272.88,4,87.85,2022,4,Apr,2022-04,32.19
2023-09-29,Sweater,Clothing,North,151.98,3,70.27,2023,9,Sep,2023-09,46.24
2022-09-13,Smartphone,Electronics,West,3049.88,7,513.33,2022,9,Sep,2022-09,16.83
2022-09-09,Cereal,Groceries,North,4.99,1,0.7,2022,9,Sep,2022-09,14.03
2022-01-11,Bicycle,Sports,Central,321.12,3,93.75,2022,1,Jan,2022-01,29.19
2021-06-28,Yoga Mat,Sports,South,141.49,1,62.69,2021,6,Jun,2021-06,44.31
2023-05-21,Desk,Furniture,East,914.33,3,256.99,2023,5,May,2023-05,28.11
2023-06-13,Headphones,Electronics,North,1558.23,3,129.44,2023,6,Jun,2023-06,8.31
2021-11-01,Webcam,Electronics,East,2872.68,7,467.78,2021,11,Nov,2021-11,16.28
2021-08-03,Yoga Mat,Sports,North,545.4,2,143.3,2021,8,Aug,2021-08,26.27
2021-03-19,Milk,Groceries,Central,62.39,3,8.01,2021,3,Mar,2021-03,12.84
2023-06-24,Yoga Mat,Sports,Central,901.98,3,235.17,2023,6,Jun,2023-06,26.07
2021-10-10,Tablet,Electronics,West,1660.38,5,227.91,2021,10,Oct,2021-10,13.73
2021-08-12,Olive Oil,Groceries,East,126.63,5,11.5,2021,8,Aug,2021-08,9.08
2022-12-19,Shorts,Clothing,East,695.2,5,276.88,2022,12,Dec,2022-12,39.83
2023-01-23,Yoga Mat,Sports,South,314.23,2,106.25,2023,1,Jan,2023-01,33.81
2023-02-04,Monitor,Electronics,East,412.46,1,65.82,2023,2,Feb,2023-02,15.96
2021-12-06,Tennis Racket,Sports,Central,1648.93,5,719.21,2021,12,Dec,2021-12,43.62
2023-05-12,Webcam,Electronics,North,1362.26,2,142.37,2023,5,May,2023-05,10.45
2022-12-10,T-Shirt,Clothing,South,50.22,5,24.16,2022,12,Dec,2022-12,48.11
2023-08-19,Laptop,Electronics,West,3171.88,4,267.3,2023,8,Aug,2023-08,8.43
2021-11-14,Shorts,Clothing,South,46.08,1,23.07,2021,11,Nov,2021-11,50.07
2023-08-31,Smartwatch,Electronics,East,3088.8,3,535.49,2023,8,Aug,2023-08,17.34
2023-04-06,Bookshelf,Furniture,South,3952.83,5,1349.0,2023,4,Apr,2023-04,34.13
2022-06-05,Cereal,Groceries,West,28.67,1,4.03,2022,6,Jun,2022-06,14.06
2023-04-20,Monitor,Electronics,North,497.36,2,43.45,2023,4,Apr,2023-04,8.74
2022-09-03,Running Shoes,Sports,West,1956.17,6,752.74,2022,9,Sep,2022-09,38.48
2022-07-23,Desk,Furniture,East,627.84,1,234.14,2022,7,Jul,2022-07,37.29
2022-12-11,Yoga Mat,Sports,East,793.85,4,216.81,2022,12,Dec,2022-12,27.31
2022-08-09,Bread,Groceries,North,194.29,8,13.49,2022,8,Aug,2022-08,6.94
2022-04-30,Wardrobe,Furniture,North,1089.57,2,300.15,2022,4,Apr,2022-04,27.55
2021-02-14,Webcam,Electronics,South,1417.41,4,133.09,2021,2,Feb,2021-02,9.39
2023-12-29,Dumbbell Set,Sports,South,341.06,6,149.25,2023,12,Dec,2023-12,43.76
2022-08-06,Milk,Groceries,South,222.38,8,20.59,2022,8,Aug,2022-08,9.26
2021-02-25,Webcam,Electronics,East,1083.37,1,148.1,2021,2,Feb,2021-02,13.67
2022-10-01,Desk,Furniture,Central,326.91,1,110.5,2022,10,Oct,2022-10,33.8
2023-09-20,Milk,Groceries,North,37.37,2,2.42,2023,9,Sep,2023-09,6.48
2022-09-01,Smartwatch,Electronics,North,117.54,2,22.47,2022,9,Sep,2022-09,19.12
2021-04-27,Sweater,Clothing,South,603.59,4,206.16,2021,4,Apr,2021-04,34.16
2021-04-11,Dumbbell Set,Sports,North,949.51,6,286.19,2021,4,Apr,2021-04,30.14
2023-09-15,Running Shoes,Sports,South,1475.58,4,472.67,2023,9,Sep,2023-09,32.03
2023-03-21,Bread,Groceries,West,92.41,4,11.96,2023,3,Mar,2023-03,12.94
2023-12-06,Lamp,Furniture,North,701.46,6,245.42,2023,12,Dec,2023-12,34.99
2023-03-22,Jeans,Clothing,North,456.71,3,246.3,2023,3,Mar,2023-03,53.93
2022-02-02,Wardrobe,Furniture,North,1453.06,2,420.44,2022,2,Feb,2022-02,28.93
2021-10-09,Bicycle,Sports,West,35.71,1,11.48,2021,10,Oct,2021-10,32.15
2023-03-02,Monitor,Electronics,West,6722.06,6,1293.37,2023,3,Mar,2023-03,19.24
2021-08-26,Bicycle,Sports,South,706.1,5,299.34,2021,8,Aug,2021-08,42.39
2022-09-11,Running Shoes,Sports,Central,255.0,3,96.15,2022,9,Sep,2022-09,37.71
2021-04-03,Smartphone,Electronics,Central,5673.12,5,927.8,2021,4,Apr,2021-04,16.35
2021-12-30,T-Shirt,Clothing,South,443.87,3,199.81,2021,12,Dec,2021-12,45.02
2023-05-16,Dress,Clothing,North,971.33,5,442.78,2023,5,May,2023-05,45.58
2023-06-14,Chair,Furniture,South,921.27,2,332.61,2023,6,Jun,2023-06,36.1
2023-10-29,Lamp,Furniture,South,1576.39,4,609.39,2023,10,Oct,2023-10,38.66
2021-08-04,Laptop,Electronics,South,1118.84,1,153.25,2021,8,Aug,2021-08,13.7
2022-07-10,Shorts,Clothing,South,19.44,1,7.41,2022,7,Jul,2022-07,38.12
2022-12-13,Tennis Racket,Sports,North,318.28,3,132.88,2022,12,Dec,2022-12,41.75
2021-10-10,Sweater,Clothing,North,156.06,1,51.47,2021,10,Oct,2021-10,32.98
2023-01-08,Headphones,Electronics,Central,3277.98,3,416.93,2023,1,Jan,2023-01,12.72
2022-08-19,Rice,Groceries,South,44.16,4,3.99,2022,8,Aug,2022-08,9.04
2021-06-26,Milk,Groceries,South,69.5,4,5.49,2021,6,Jun,2021-06,7.9
2023-08-12,Juice,Groceries,North,7.55,2,0.79,2023,8,Aug,2023-08,10.46
2023-11-03,Coffee,Groceries,East,77.13,3,11.29,2023,11,Nov,2023-11,14.64
2022-08-12,Bicycle,Sports,South,57.19,3,22.83,2022,8,Aug,2022-08,39.92
2021-11-25,Tennis Racket,Sports,Central,444.51,5,146.9,2021,11,Nov,2021-11,33.05
2021-09-12,Lamp,Furniture,North,1152.53,5,425.81,2021,9,Sep,2021-09,36.95
2022-04-06,Juice,Groceries,Central,88.76,3,7.83,2022,4,Apr,2022-04,8.82
2021-09-13,Headphones,Electronics,North,2491.88,3,479.06,2021,9,Sep,2021-09,19.22
2022-09-07,Dress,Clothing,South,316.19,4,168.32,2022,9,Sep,2022-09,53.23
2022-01-12,Tennis Racket,Sports,East,324.81,3,103.21,2022,1,Jan,2022-01,31.78
2021-08-03,Desk,Furniture,West,3196.73,6,952.13,2021,8,Aug,2021-08,29.78
2022-03-05,Shorts,Clothing,West,53.38,1,20.02,2022,3,Mar,2022-03,37.5
2023-01-16,Webcam,Electronics,South,885.78,4,106.89,2023,1,Jan,2023-01,12.07
2023-07-08,Chair,Furniture,East,375.73,1,127.13,2023,7,Jul,2023-07,33.84
2021-09-04,Rice,Groceries,South,103.39,4,14.88,2021,9,Sep,2021-09,14.39
2022-04-23,Wardrobe,Furniture,West,2499.95,4,515.2,2022,4,Apr,2022-04,20.61
2022-12-09,Bed Frame,Furniture,South,2700.22,4,793.54,2022,12,Dec,2022-12,29.39
2021-11-29,Juice,Groceries,Central,19.76,3,1.44,2021,11,Nov,2021-11,7.29
2022-03-04,Bicycle,Sports,East,1130.61,3,484.16,2022,3,Mar,2022-03,42.82
2022-01-29,Sweater,Clothing,East,196.91,1,63.83,2022,1,Jan,2022-01,32.42
2022-08-27,Webcam,Electronics,Central,1160.51,1,95.55,2022,8,Aug,2022-08,8.23
2022-04-24,Lamp,Furniture,East,99.52,1,35.07,2022,4,Apr,2022-04,35.24
2022-09-01,Running Shoes,Sports,North,1579.5,4,693.52,2022,9,Sep,2022-09,43.91
2021-03-21,Sofa,Furniture,North,1540.78,2,394.13,2021,3,Mar,2021-03,25.58
2021-08-25,Milk,Groceries,Central,37.13,3,2.13,2021,8,Aug,2021-08,5.74
